Chrom	Starts	Ends	genes
chr1	51478425	51478425	Nabp1
chr1	51596718	51596718	Gm17767
chr1	51529369	51529369	Gm37535
chr1	51746943	51746943	Gm28055
chr1	51916071	51916071	Myo1b
chr1	51849118	51849118	Gm29453
chr1	51879608	51879608	Gm28323
chr1	51938665	51938665	Gm8419
chr1	51939095	51939095	Gm27607
chr1	51941261	51941261	Gm8420
chr1	51987148	51987148	Stat4
chr1	52077261	52077261	Gm28177
chr1	52091066	52091066	Gm3940
chr1	52113751	52113751	RP24-194N4.6
chr1	52119440	52119440	Stat1
chr1	52135330	52135330	Gm18301
chr1	52233232	52233232	Gls
chr1	52289095	52289095	Gm5975
chr1	52444544	52444544	Gm23460
chr1	52500679	52500679	Nab1
chr1	52504229	52504229	Gm5976
chr1	52522239	52522239	Rps27a-ps1
chr1	52522902	52522902	Gm553
chr1	52580291	52580291	Gm28178
chr1	52584518	52584518	Gm5527
chr1	52630703	52630703	Tmem194b
chr1	52655892	52655892	Gm37242
chr1	52727462	52727462	Mfsd6
chr1	52704762	52704762	Gm29670
chr1	52756719	52756719	Gm28650
chr1	52817688	52817688	Inpp1
chr1	52844929	52844929	Hibch
chr1	52873998	52873998	Gm16107
chr1	53020179	53020179	1700019D03Rik
chr1	53061640	53061640	Mstn
chr1	53100050	53100050	Gm24349
chr1	53187636	53187636	1700019A02Rik
chr1	53297018	53297018	Pms1
chr1	53196113	53196113	Gm28777
chr1	53297095	53297095	Ormdl1
chr1	53297111	53297111	Gm28778
chr1	53313624	53313624	Osgepl1
chr1	53352667	53352667	Gm28551
chr1	53342186	53342186	Gm18800
chr1	53352752	53352752	Asnsd1
chr1	53362471	53362471	Gm28779
chr1	53363114	53363114	Gm6799
chr1	53390415	53390415	Gm6801
chr1	53706784	53706784	Dnah7a
chr1	53443395	53443395	Gm25240
chr1	53785224	53785224	Stk17b
chr1	53791201	53791201	Gm37863
chr1	54195168	54195168	Hecw2
chr1	53849424	53849424	Mir7681
chr1	53886941	53886941	Gm24251
chr1	54155096	54155096	Gm37633
chr1	54249208	54249208	Gm25829
chr1	54250683	54250683	Ccdc150
chr1	54438971	54438971	Gtf3c3
chr1	54456763	54456763	RP23-338P10.4
chr1	54557684	54557684	Pgap1
chr1	54520270	54520270	Gm36955
chr1	54566703	54566703	Gm19637
chr1	54926387	54926387	Ankrd44
chr1	54681729	54681729	4930444A19Rik
chr1	54738575	54738575	Gm37370
chr1	54769218	54769218	Gm24053
chr1	54916594	54916594	A130048G24Rik
chr1	55027481	55027481	Sf3b1
chr1	55053112	55053112	E330011M16Rik
chr1	55052770	55052770	Coq10b
chr1	55066264	55066264	Gm17971
chr1	55088243	55088243	Hspd1
chr1	55088132	55088132	Hspe1
chr1	55120873	55120873	Gm5147
chr1	55127297	55127297	Gm16581
chr1	55131231	55131231	Mob4
chr1	55161053	55161053	Gm6822
chr1	55226782	55226782	Rftn2
chr1	55226251	55226251	Gm10561
chr1	55237177	55237177	Mars2
chr1	55363469	55363469	Boll
chr1	55335401	55335401	Gm8292
chr1	55370363	55370363	Gm29138
chr1	55382087	55382087	Gm8531
chr1	55405921	55405921	Plcl1
chr1	55440904	55440904	Gm38056
chr1	55445024	55445024	Gm6644
chr1	55559460	55559460	Gm37382
chr1	55931241	55931241	9130227L01Rik
chr1	55960756	55960756	Gm36986
chr1	56018978	56018978	1700003I22Rik
chr1	56451407	56451407	Gm28900
chr1	56531824	56531824	Gm28240
chr1	56637435	56637435	Hsfy2
chr1	56978650	56978650	Satb2
chr1	56971412	56971412	9130024F11Rik
chr1	56976803	56976803	Gm4081
chr1	56999275	56999275	Gm23943
chr1	57127340	57127340	1700126A01Rik
chr1	57214993	57214993	BC055402
chr1	57292401	57292401	Gm5254
chr1	57377544	57377544	4930558J18Rik
chr1	57377620	57377620	1700066M21Rik
chr1	57407101	57407101	Tyw5
chr1	57406328	57406328	9430016H08Rik
chr1	57422373	57422373	Gm22371
chr1	57467870	57467870	Gm24014
chr1	57519412	57519412	Gm8581
chr1	57523642	57523642	Gm37373
chr1	57564051	57564051	Gm17929
chr1	57774162	57774162	Spats2l
chr1	57917111	57917111	Gm17234
chr1	58018956	58018956	Kctd18
chr1	57995971	57995971	Sgol2a
chr1	58029931	58029931	Aox1
chr1	58113130	58113130	Aox3
chr1	58155088	58155088	Gm24548
chr1	58210397	58210397	Aox4
chr1	58315656	58315656	Gm15759
chr1	58278326	58278326	Aox2
chr1	58386134	58386134	Gm37607
chr1	58392898	58392898	Bzw1
chr1	58424066	58424066	Clk1
chr1	58445486	58445486	Ppil3
chr1	58445151	58445151	Nif3l1
chr1	58505109	58505109	Orc2
chr1	58466621	58466621	Gm23966
chr1	58505148	58505148	Gm15834
chr1	58586323	58586323	Fam126b
chr1	58586384	58586384	Ndufb3
chr1	58625565	58625565	Gm29389
chr1	58630375	58630375	Gm18802
chr1	58646688	58646688	Cbx3-ps7
chr1	58695989	58695989	Als2cr12
chr1	58652641	58652641	Gm20257
chr1	58702309	58702309	Gm28803
chr1	58711508	58711508	Cflar
chr1	58785209	58785209	Gm3841
chr1	58795374	58795374	Casp8
chr1	58797783	58797783	Gm37760
chr1	58892792	58892792	Gm28802
chr1	58973430	58973430	Trak2
chr1	58973522	58973522	Stradb
chr1	59006218	59006218	Als2cr11b
chr1	59014224	59014224	Gm29018
chr1	59094900	59094900	Als2cr11
chr1	59070988	59070988	Gm25502
chr1	59120408	59120408	Tmem237
chr1	59119833	59119833	G730003C15Rik
chr1	59163389	59163389	Mpp4
chr1	59151047	59151047	Gm29017
chr1	59155607	59155607	Gm19125
chr1	59237231	59237231	Als2
chr1	59256906	59256906	Cdk15
chr1	59378930	59378930	Gm29016
chr1	59449502	59449502	Gm37737
chr1	59482424	59482424	Fzd7
chr1	59492605	59492605	Gm26813
chr1	59516264	59516264	Gm973
chr1	59549521	59549521	Gm28411
chr1	59537229	59537229	1700122D07Rik
chr1	59670834	59670834	Sumo1
chr1	59626580	59626580	Gm24545
chr1	59648071	59648071	D430013B06Rik
chr1	59673241	59673241	Gm29596
chr1	59684971	59684971	Nop58
chr1	59691934	59691934	Snord70
chr1	59692509	59692509	Gm26293
chr1	59704258	59704258	Gm26287
chr1	59704790	59704790	Snord11
chr1	59763400	59763400	Bmpr2
chr1	59801263	59801263	Gm38125
chr1	59887689	59887689	Gm37977
chr1	59913006	59913006	Fam117b
chr1	59929688	59929688	Gm37531
chr1	59952464	59952464	Gm18829
chr1	60043184	60043184	Ica1l
chr1	60098645	60098645	Wdr12
chr1	60098247	60098247	Carf
chr1	60117255	60117255	Gm15464
chr1	60180599	60180599	Nbeal1
chr1	60267628	60267628	Gm29332
chr1	60343323	60343323	Cyp20a1
chr1	60353119	60353119	6030460B20Rik
chr1	60409619	60409619	Abi2
chr1	60567104	60567104	Raph1
chr1	60523066	60523066	Gm11575
chr1	60537020	60537020	Gm11576
chr1	60592709	60592709	Gm11578
chr1	60596236	60596236	Gm38388
chr1	60613803	60613803	Gm23762
chr1	60700872	60700872	Gm11577
chr1	60703932	60703932	Eif4a-ps4
chr1	60716800	60716800	Cd28
chr1	60781834	60781834	Gm11579
chr1	60778843	60778843	2310016D23Rik
chr1	60779352	60779352	Gm37198
chr1	60792490	60792490	Gm11609
chr1	60809116	60809116	Gm11581
chr1	60880338	60880338	Gm38137
chr1	60887000	60887000	Ctla4
chr1	60900898	60900898	Rpl18-ps1
chr1	60948465	60948465	Gm11582
chr1	60977927	60977927	Icos
chr1	60989479	60989479	Gm37039
chr1	61075674	61075674	Rpl17-ps1
chr1	61124004	61124004	Gm11590
chr1	61197242	61197242	Gm11591
chr1	61271514	61271514	Gm28083
chr1	61301909	61301909	Gm11587
chr1	61378432	61378432	9530026F06Rik
chr1	61440101	61440101	Gm11588
chr1	61470441	61470441	Gm25839
chr1	61474951	61474951	Gm28449
chr1	61545882	61545882	Gm36943
chr1	61548122	61548122	Gm28094
chr1	61621149	61621149	4930587A21Rik
chr1	61638824	61638824	Pard3b
chr1	61654423	61654423	Gm37205
chr1	61677249	61677249	Gm38012
chr1	61702527	61702527	Gm38278
chr1	61851540	61851540	Pard3bos1
chr1	61805221	61805221	Gm38075
chr1	61981207	61981207	Gm29640
chr1	62095339	62095339	Gm29641
chr1	62136109	62136109	Pard3bos2
chr1	62247153	62247153	Gm38351
chr1	62499261	62499261	Pard3bos3
chr1	62535942	62535942	Gm29084
chr1	62657788	62657788	Gm11600
chr1	62660839	62660839	Gm11599
chr1	62703285	62703285	Nrp2
chr1	62718073	62718073	Gm29083
chr1	62809302	62809302	Gm37121
chr1	62832370	62832370	Gm4208
chr1	63114667	63114667	Ino80d
chr1	63025742	63025742	Gm44468
chr1	63032706	63032706	Gm24942
chr1	63038214	63038214	Rps13-ps7
chr1	63073774	63073774	Rps27-ps1
chr1	63113078	63113078	Ino80dos
chr1	63117118	63117118	Gm20342
chr1	63176833	63176833	Ndufs1
chr1	63161855	63161855	Gm24557
chr1	63176825	63176825	Eef1b2
chr1	63177983	63177983	Gm27390
chr1	63178677	63178677	Gm26457
chr1	63178686	63178686	Gm26457
chr1	63179004	63179004	Snora41
chr1	63214543	63214543	Gpr1
chr1	63198031	63198031	Gm27512
chr1	63200313	63200313	Platr12
chr1	63248499	63248499	1700039I01Rik
chr1	63273120	63273120	Gm11608
chr1	63273363	63273363	Gm24513
chr1	63273265	63273265	Zdbf2
chr1	63300383	63300383	Gm23448
chr1	63358050	63358050	Gm11606
chr1	63365365	63365365	Gm11605
chr1	63445891	63445891	Adam23
chr1	63575590	63575590	Gm22281
chr1	63686927	63686927	Dytn
chr1	63671468	63671468	Gm12748
chr1	63730318	63730318	Mdh1b
chr1	63730614	63730614	Fastkd2
chr1	63769267	63769267	4933402D24Rik
chr1	63845578	63845578	Gm13751
chr1	63917848	63917848	Gm13754
chr1	63964727	63964727	Gm13749
chr1	64122282	64122282	Klf7
chr1	64029463	64029463	Gm26649
chr1	64042501	64042501	Mir6899
chr1	64078654	64078654	Gm13748
chr1	64150201	64150201	Gm13750
chr1	64303043	64303043	Gm28981
chr1	64396334	64396334	Gm25748
chr1	64454577	64454577	Gm28980
chr1	64532645	64532645	Creb1
chr1	64617242	64617242	Mettl21a
chr1	64617784	64617784	Gm28982
chr1	64649935	64649935	Gm29152
chr1	64690659	64690659	2810408I11Rik
chr1	64690455	64690455	Ccnyl1
chr1	64737751	64737751	Fzd5
chr1	64736240	64736240	Gm38058
chr1	64956824	64956824	Plekhm3
chr1	64934402	64934402	Rpl31-ps24
chr1	64994604	64994604	Rpl10a-ps1
chr1	65001462	65001462	Gm24788
chr1	65032759	65032759	Akr1cl
chr1	65028080	65028080	Gm8550
chr1	65051149	65051149	Cryge
chr1	65063452	65063452	Crygd
chr1	65073689	65073689	Crygc
chr1	65082288	65082288	Crygb
chr1	65095227	65095227	Gm7329
chr1	65103373	65103373	Cryga
chr1	65119558	65119558	Gm28845
chr1	65123214	65123214	D630023F18Rik
chr1	65186500	65186500	Idh1
chr1	65186683	65186683	Pikfyve
chr1	65282056	65282056	Pth2r
chr1	65421121	65421121	Gm28927
chr1	65421803	65421803	Gm28926
chr1	65421937	65421937	Gm28925
chr1	65438985	65438985	Gm28923
chr1	65470508	65470508	Gm28922
chr1	65524075	65524075	Gm28728
chr1	65551237	65551237	Gm5255
chr1	65552682	65552682	Gm8805
chr1	65926520	65926520	Crygf
chr1	66032925	66032925	Gm8809
chr1	66033085	66033085	Gm15659
chr1	66062965	66062965	Gm8812
chr1	66175273	66175273	Map2
chr1	66305889	66305889	Gm24729
chr1	66328796	66328796	Gm10558
chr1	66436082	66436082	Gm25411
chr1	66468367	66468367	Unc80
chr1	66692356	66692356	Gm37181
chr1	66700831	66700831	Rpe
chr1	66817562	66817562	Kansl1l
chr1	66768731	66768731	Gm37570
chr1	66771866	66771866	Gm38387
chr1	66775511	66775511	Gm38162
chr1	66783913	66783913	Gm15789
chr1	66796298	66796298	6820402A03Rik
chr1	66800797	66800797	Gm37285
chr1	66812315	66812315	Gm37755
chr1	66825914	66825914	Gm38218
chr1	66863277	66863277	Acadl
chr1	66849602	66849602	Gm15793
chr1	66856641	66856641	Gm27934
chr1	66866797	66866797	Gm25832
chr1	66945404	66945404	Myl1
chr1	66948940	66948940	Rpl31-ps14
chr1	66951829	66951829	Gm15826
chr1	67038872	67038872	Lancl1
chr1	67123026	67123026	Cps1
chr1	67249200	67249200	Gm15668
chr1	67257224	67257224	Gm26342
chr1	67585053	67585053	Kif22-ps
chr1	67616975	67616975	Gm22548
chr1	67792481	67792481	Gm15669
chr1	67903230	67903230	Gm37957
chr1	67973676	67973676	Gm23189
chr1	68024243	68024243	Gm15671
chr1	69108059	69108059	Erbb4
chr1	68116547	68116547	Gm37100
chr1	68293726	68293726	Gm15670
chr1	68385035	68385035	Gm25542
chr1	68593686	68593686	Gm19335
chr1	68640829	68640829	Gm37735
chr1	68713405	68713405	Gm37769
chr1	68761727	68761727	Gm37061
chr1	69106740	69106740	Gm16076
chr1	69131299	69131299	Gm8840
chr1	69377321	69377321	Pced1c-ps
chr1	69441056	69441056	Gm28497
chr1	69493788	69493788	Gm29113
chr1	69513932	69513932	Gm29114
chr1	69687245	69687245	Ikzf2
chr1	69598522	69598522	Gm29112
chr1	69662061	69662061	Gm28112
chr1	69770868	69770868	Gm37930
chr1	69826970	69826970	Spag16
chr1	69921747	69921747	Gm22665
chr1	69955129	69955129	Gm23879
chr1	70068055	70068055	Gm28580
chr1	70312911	70312911	Gm38272
chr1	70577271	70577271	Gm37456
chr1	70596815	70596815	Gm23422
chr1	70725715	70725715	Vwc2l
chr1	71103146	71103146	Bard1
chr1	71040030	71040030	Gm16236
chr1	71156020	71156020	Gm8870
chr1	71414910	71414910	Abca12
chr1	71493814	71493814	Gm6947
chr1	71557150	71557150	Atic
chr1	71653200	71653200	Fn1
chr1	71652837	71652837	Apol7d
chr1	71710055	71710055	Gm5829
chr1	71714924	71714924	Gm5256
chr1	71846610	71846610	Gm37217
chr1	71888112	71888112	Gm8883
chr1	71917125	71917125	Gm28818
chr1	72005195	72005195	4933417E11Rik
chr1	72038731	72038731	4930556G22Rik
chr1	72004288	72004288	Gm5528
chr1	72087857	72087857	Gm8885
chr1	72122001	72122001	Gm4319
chr1	72212307	72212307	Mreg
chr1	72226240	72226240	Gm25360
chr1	72236465	72236465	D230017M19Rik
chr1	72236946	72236946	Gm23472
chr1	72244213	72244213	Gm24497
chr1	72255008	72255008	Gm25939
chr1	72284314	72284314	Pecr
chr1	72284369	72284369	Tmem169
chr1	72307421	72307421	Xrcc5
chr1	72536930	72536930	March4
chr1	72459499	72459499	Gm15843
chr1	72583251	72583251	Smarcal1
chr1	72700564	72700564	Ankar
chr1	72711260	72711260	Rpl37a
chr1	72824503	72824503	Igfbp2
chr1	72874884	72874884	Igfbp5
chr1	72984844	72984844	1700027A15Rik
chr1	73015909	73015909	Tnp1
chr1	73209423	73209423	Gm38106
chr1	73269064	73269064	Gm29185
chr1	73312050	73312050	Gm29184
chr1	73407569	73407569	Pinc
chr1	73392246	73392246	Gm27315
chr1	73398968	73398968	D530049I02Rik
chr1	73512046	73512046	Gm9553
chr1	73529790	73529790	C530043A13Rik
chr1	73528937	73528937	Gm29186
chr1	73864466	73864466	6030407O03Rik
chr1	73841917	73841917	Gm29183
chr1	73763710	73763710	Gm25329
chr1	73855575	73855575	Mir6351
chr1	74124449	74124449	Tns1
chr1	74125541	74125541	Rufy4
chr1	74153989	74153989	Cxcr2
chr1	74194631	74194631	Cxcr1
chr1	74206620	74206620	Mir1928
chr1	74212813	74212813	Gm25524
chr1	74236084	74236084	Arpc2
chr1	74278550	74278550	Gpbar1
chr1	74284738	74284738	Aamp
chr1	74281161	74281161	Gm28364
chr1	74284930	74284930	Pnkd
chr1	74287860	74287860	Gm37503
chr1	74305622	74305622	Tmbim1
chr1	74295603	74295603	Gm29358
chr1	74307848	74307848	Gm37931
chr1	74362108	74362108	Catip
chr1	74375195	74375195	Slc11a1
chr1	74391509	74391509	Ctdsp1
chr1	74394310	74394310	Mir26b
chr1	74409376	74409376	Vil1
chr1	74544284	74544284	Usp37
chr1	74503301	74503301	Gm37733
chr1	74506058	74506058	Rqcd1
chr1	74542888	74542888	Plcd4
chr1	74588246	74588246	Zfp142
chr1	74586972	74586972	Gm25035
chr1	74588289	74588289	Bcs1l
chr1	74601397	74601397	Rnf25
chr1	74601445	74601445	Stk36
chr1	74661745	74661745	Ttll4
chr1	74713574	74713574	Cyp27a1
chr1	74749221	74749221	Prkag3
chr1	74764798	74764798	Gm27507
chr1	74771892	74771892	Wnt6
chr1	74777405	74777405	Gm29539
chr1	74791516	74791516	Wnt10a
chr1	74850895	74850895	Gm16582
chr1	74854934	74854934	Cdk5r2
chr1	74885419	74885419	Fev
chr1	74893143	74893143	Cryba2
chr1	74900721	74900721	Mir375
chr1	74935599	74935599	Ccdc108
chr1	74902371	74902371	Gm15841
chr1	74951672	74951672	Ihh
chr1	74954252	74954252	Gm37744
chr1	75125200	75125200	Nhej1
chr1	75133890	75133890	Slc23a3
chr1	75142711	75142711	Cnppd1
chr1	75142778	75142778	Fam134a
chr1	75168646	75168646	Zfand2b
chr1	75180392	75180392	Abcb6
chr1	75185146	75185146	Gm29253
chr1	75192196	75192196	Atg9a
chr1	75192151	75192151	Ankzf1
chr1	75210813	75210813	Glb1l
chr1	75209728	75209728	Gm27943
chr1	75210838	75210838	Stk16
chr1	75219865	75219865	Tuba4a
chr1	75232102	75232102	A630095N17Rik
chr1	75236406	75236406	Dnajb2
chr1	75264502	75264502	Ptprn
chr1	75252322	75252322	Gm28294
chr1	75278415	75278415	Resp18
chr1	75272605	75272605	Gm28902
chr1	75317990	75317990	Dnpep
chr1	75360329	75360329	Des
chr1	75375012	75375012	Gm15179
chr1	75375297	75375297	Speg
chr1	75396363	75396363	Gm15178
chr1	75435930	75435930	Gmppa
chr1	75450436	75450436	Asic4
chr1	75470761	75470761	Gm37264
chr1	75479307	75479307	Chpf
chr1	75506452	75506452	Obsl1
chr1	75479532	75479532	Tmem198
chr1	75507077	75507077	Inha
chr1	75514283	75514283	Gm15181
chr1	75521529	75521529	Stk11ip
chr1	75542211	75542211	Gm15183
chr1	75546266	75546266	Slc4a3
chr1	75568083	75568083	Gm15180
chr1	75624654	75624654	Gm15182
chr1	75636390	75636390	Gm5257
chr1	76018756	76018756	Gm29065
chr1	76110580	76110580	Gm29068
chr1	76420692	76420692	Gm29069
chr1	76489133	76489133	Gm17751
chr1	76509560	76509560	Mir6343
chr1	77027792	77027792	Gm816
chr1	77146992	77146992	Gm38265
chr1	77144753	77144753	Gm25974
chr1	77515088	77515088	Epha4
chr1	77496768	77496768	Mir6352
chr1	77515280	77515280	Gm28386
chr1	77570672	77570672	Gm28385
chr1	77898446	77898446	Gm26263
chr1	77972376	77972376	Gm28387
chr1	78197134	78197134	Pax3
chr1	78310345	78310345	Sgpp2
chr1	78340106	78340106	Gm28410
chr1	78375614	78375614	Gm37884
chr1	78488897	78488897	Farsb
chr1	78433352	78433352	Gm28995
chr1	78466926	78466926	4833412K13Rik
chr1	78512158	78512158	BC035947
chr1	78510991	78510991	Mogat1
chr1	78609508	78609508	5730419F03Rik
chr1	78615467	78615467	Gm29611
chr1	78657825	78657825	Acsl3
chr1	78658038	78658038	Utp14b
chr1	78784859	78784859	Gm6159
chr1	79224511	79224511	Gm29536
chr1	78816758	78816758	Kcne4
chr1	78821258	78821258	Gm29187
chr1	78968079	78968079	Gm5830
chr1	79440120	79440120	Scg2
chr1	79507157	79507157	Gm19027
chr1	79513864	79513864	Gm24160
chr1	79671972	79671972	Ap1s3
chr1	79621034	79621034	Gm37886
chr1	79776143	79776143	Wdfy1
chr1	79762717	79762717	Gm10555
chr1	79776018	79776018	Mrpl44
chr1	79861180	79861180	Serpine2
chr1	79923426	79923426	Gm5529
chr1	79957580	79957580	Gm28071
chr1	80098622	80098622	Gm28058
chr1	80135466	80135466	Gm23934
chr1	80148801	80148801	Gm38339
chr1	80184719	80184719	9830004L10Rik
chr1	80218473	80218473	Fam124b
chr1	80225044	80225044	2310015K22Rik
chr1	80256197	80256197	Gm37932
chr1	80340480	80340480	Cul3
chr1	80276413	80276413	Gm37902
chr1	80327994	80327994	Gm37262
chr1	80382822	80382822	Gm29125
chr1	80385185	80385185	Gm6189
chr1	80445932	80445932	1700016L21Rik
chr1	80461448	80461448	RP23-440M14.3
chr1	80758527	80758527	Dock10
chr1	80669564	80669564	Gm37645
chr1	80730664	80730664	Gm38062
chr1	80749054	80749054	A630081D01Rik
chr1	80898105	80898105	Gm29124
chr1	80949426	80949426	Gm28066
chr1	81076950	81076950	Nyap2
chr1	81522341	81522341	Gm37210
chr1	81557483	81557483	Gm6198
chr1	81742969	81742969	Gm5530
chr1	81797241	81797241	Gm7516
chr1	82105180	82105180	Gm37114
chr1	82131916	82131916	Mir6344
chr1	82291416	82291416	Irs1
chr1	82233112	82233112	Gm9747
chr1	82316452	82316452	Rhbdd1
chr1	82352217	82352217	Gm19552
chr1	82402746	82402746	Gm28940
chr1	82396817	82396817	Gm22112
chr1	82586849	82586849	Col4a4
chr1	82586921	82586921	Col4a3
chr1	82635013	82635013	n-R5s213
chr1	82725169	82725169	C430014B12Rik
chr1	82724890	82724890	Mff
chr1	82739691	82739691	Gm28941
chr1	82768461	82768461	Tm4sf20
chr1	82777210	82777210	Gm19257
chr1	82807468	82807468	Gm36999
chr1	82819835	82819835	Gm28942
chr1	82822861	82822861	Gm17764
chr1	82839446	82839446	Gm22396
chr1	82839483	82839483	Agfg1
chr1	83004907	83004907	Gm7553
chr1	83038448	83038448	Slc19a3
chr1	83015393	83015393	Gm7539
chr1	83042480	83042480	Krtap28-10
chr1	83059378	83059378	A030005K14Rik
chr1	83060930	83060930	Krtap28-13
chr1	83067102	83067102	Gm29518
chr1	83116766	83116766	Ccl20
chr1	83157984	83157984	Gm29519
chr1	83159752	83159752	Daw1
chr1	83212884	83212884	Gm6244
chr1	83216791	83216791	n-R5s214
chr1	83408200	83408200	Sphkap
chr1	83314513	83314513	Gm6374
chr1	83332586	83332586	Gm37517
chr1	83427398	83427398	Gm37989
chr1	83911644	83911644	4933436I20Rik
chr1	83795912	83795912	Gm25754
chr1	83921918	83921918	Gm24555
chr1	84364180	84364180	Pid1
chr1	84134510	84134510	Gm37058
chr1	84168188	84168188	Gm18304
chr1	84218961	84218961	Mir6353
chr1	84696221	84696221	Dner
chr1	84395399	84395399	Gm37959
chr1	84669443	84669443	Gm37925
chr1	84695839	84695839	Mir5126
chr1	84840516	84840516	Trip12
chr1	84809190	84809190	Gm38374
chr1	84824683	84824683	Gm37738
chr1	84839841	84839841	Fbxo36
chr1	84935134	84935134	Slc16a14
chr1	84963669	84963669	Gm15433
chr1	84993032	84993032	Gm29284
chr1	85270566	85270566	C130026I21Rik
chr1	85012114	85012114	Rpl19-ps1
chr1	85012367	85012367	Gm27907
chr1	85041958	85041958	Gm7582
chr1	85061154	85061154	Gm2389
chr1	85080236	85080236	Gm18342
chr1	85109853	85109853	A530032D15Rik
chr1	85100164	85100164	Gm10553
chr1	85105946	85105946	A530040E14Rik
chr1	85115319	85115319	Gm16038
chr1	85157722	85157722	Gm2635
chr1	85159764	85159764	Gm6264
chr1	85199613	85199613	Gm7609
chr1	85246851	85246851	Gm16028
chr1	85266698	85266698	Gm16026
chr1	85327306	85327306	Gm2619
chr1	85326729	85326729	Gm16025
chr1	85342086	85342086	Gm7281
chr1	85485142	85485142	Gm2666
chr1	85501090	85501090	Gm2427
chr1	85527161	85527161	Gm16092
chr1	85526690	85526690	Gm7592
chr1	85575676	85575676	G530012D18Rik
chr1	85598817	85598817	Sp110
chr1	85599286	85599286	Gm16094
chr1	85600378	85600378	Sp140
chr1	85611896	85611896	Gm10552
chr1	85650585	85650585	Gm17017
chr1	85649988	85649988	Sp100
chr1	85674882	85674882	n-R5s215
chr1	85778643	85778643	A630001G21Rik
chr1	85751948	85751948	Mir8096
chr1	85763794	85763794	Gm25472
chr1	85775271	85775271	9930111H07Rik
chr1	85784713	85784713	Gm22906
chr1	85793441	85793441	Cab39
chr1	85894281	85894281	Itm2c
chr1	85928483	85928483	4933407L21Rik
chr1	85937332	85937332	Gm28884
chr1	85961007	85961007	Gpr55
chr1	85986917	85986917	Gm28100
chr1	86015886	86015886	Gm18180
chr1	86016816	86016816	Spata3
chr1	86045863	86045863	2810459M11Rik
chr1	86064387	86064387	Psmd1
chr1	86087301	86087301	Gm22786
chr1	86111970	86111970	Htr2b
chr1	86120883	86120883	Gm37914
chr1	86133637	86133637	Gm21972
chr1	86154780	86154780	Armc9
chr1	86301375	86301375	Gm16341
chr1	86302832	86302832	B3gnt7
chr1	86304059	86304059	Gm28626
chr1	86323267	86323267	Gm5258
chr1	86328039	86328039	Gm28627
chr1	86359400	86359400	Ncl
chr1	86351301	86351301	Snora75
chr1	86352127	86352127	Mir3535
chr1	86352087	86352087	Gm24148
chr1	86356330	86356330	Snord82
chr1	86359574	86359574	C130036L24Rik
chr1	86388162	86388162	Nmur1
chr1	86426329	86426329	1700019O17Rik
chr1	86473659	86473659	Rpl30-ps6
chr1	86526726	86526726	Ptma
chr1	86582629	86582629	Pde6d
chr1	86580058	86580058	Gm37152
chr1	86582904	86582904	Cops7b
chr1	86637608	86637608	Gm22955
chr1	86638201	86638201	Gm37022
chr1	86670571	86670571	Nppc
chr1	86703808	86703808	Dis3l2
